xStart	yStart	Y	InitPos=0
101165	1.055333	101291.000000
101170	1.037955	101295.000000
101174	1.019755	101303.000000
101182	1.001206	101310.000000
101189	0.981727	101318.000000
101197	0.960669	101327.000000
101206	0.941043	101342.000000
101279	0.931939	101370.000000
102279	1.383902	102375.000000
102474	1.213864	102596.000000
102475	1.194733	102601.000000
102480	1.178888	102605.000000
102484	1.160033	102610.000000
102489	1.141625	102615.000000
102494	1.123563	102620.000000
102499	1.108025	102624.000000
102503	1.085204	102634.000000
102513	1.066124	102638.000000
102517	1.047429	102644.000000
102523	1.027216	102653.000000
102532	1.007169	102660.000000
102539	0.986899	102670.000000
102549	0.963765	102694.000000
102604	0.963533	102709.000000
103233	2.121005	103326.000000
103415	1.788121	103539.000000
103418	1.771947	103542.000000
103421	1.755260	103545.000000
103424	1.741726	103547.000000
103426	1.725932	103550.000000
103429	1.705791	103553.000000
103432	1.688569	103556.000000
103435	1.673442	103559.000000
103438	1.656633	103562.000000
103441	1.637941	103565.000000
103444	1.623805	103567.000000
103446	1.604657	103570.000000
103449	1.585444	103574.000000
103453	1.572048	103576.000000
103455	1.553933	103579.000000
103458	1.535961	103583.000000
103462	1.520668	103585.000000
103464	1.506863	103587.000000
103466	1.491911	103590.000000
103469	1.473886	103593.000000
103472	1.458213	103599.000000
103478	1.443494	103601.000000
103480	1.426760	103604.000000
103483	1.407232	103609.000000
103488	1.389159	103613.000000
103492	1.370437	103618.000000
103497	1.352800	103623.000000
103502	1.335013	103628.000000
103507	1.315442	103637.000000
103516	1.296466	103647.000000
103556	1.298045	103661.000000
104008	1.398552	104107.000000
104260	1.338606	104385.000000
104264	1.319872	104391.000000
104270	1.302098	104397.000000
104276	1.284055	104404.000000
104283	1.264526	104413.000000
104292	1.246431	104421.000000
104300	1.230760	104431.000000
104310	1.211501	104450.000000
104366	1.211224	104468.000000
104890	1.721598	105001.000000
105152	1.839887	105222.000000
105431	1.822005	105561.000000
105440	1.803653	105568.000000
105447	1.784804	105581.000000
105460	1.766791	105592.000000
105471	1.743133	105612.000000
105491	1.718380	105710.000000
105589	1.700682	105732.000000
105611	1.684037	105746.000000
105625	1.665281	105757.000000
